keyword,title,brand,price,raw_price,rating,reviews,platform,position,delivery,discount_pct,price_range,visibility_score,link,thumbnail,data_source
Air Fryer India,SOlara 12L Air Fryer Oven,SOlara,6999.0,,4.7,1300,Zepto,1,Unknown,0.0,Premium (5K-15K),0.975,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:11633610197153928853,productid:12051962368553653048,headlineOfferDocid:5116641837415662646,imageDocid:9364084598198662887,rds:PC_11374035541125157013|PROD_PC_11374035541125157013,gpcid:11374035541125157013,mid:576462852833951209,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQY6z35oWHr5Iq6p2azldqOuDYpqRVw_RPeTG2hgHowiqNzXmUQbrsgyAI3nNBXYDsUgNLOXVEARANoNyRB7eIOD91zfwregp2jbpPLrIztJIkXKYgpEWF2,api
Air Fryer India,Croma AO6997 3.5L 1500 Watt Digital Air Fryer,Croma,6000.0,,4.550000000000001,0,Bigbasket.Com,2,Unknown,0.0,Premium (5K-15K),0.95,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:11139932246615449239,productid:14284203383887328238,headlineOfferDocid:13419148699555815090,imageDocid:3656704439041763235,gpcid:11491703879027310331,mid:576462543146754055,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQR3cE9IHF1YrsydBoMKpKjQKWRgbkzgCepClCi8BoNkF37aL3AFZXIe2cxMi807TcpSjg-gRCDigBP3BMNKWdjn_63S_m9lg,api
Air Fryer India,Pigeon Healthifry Digital Air Fryer,Pigeon,3098.0,,3.9,322,Amazon.In,3,Unknown,0.0,Mid-Range (2K-5K),0.925,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:2303496371300962586,productid:277098101005330311,headlineOfferDocid:6773914008102617716,imageDocid:8465853494286396078,rds:PC_15106669795441101067|PROD_PC_15106669795441101067,gpcid:15106669795441101067,mid:576462441101116096,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ8vFwhhRzyN1XDdbcy_v1uUQOXnpbdT3upJ10rmMEw_jLupIMw5iZb8YDBMJDCXg0QOSc0GtKXvZy_4_py0eQNFRdp-_h_g5jz5OFi6f1ofwFLVlTxXb2J,api
Air Fryer India,Pigeon Air Fryer 15971,Pigeon,3093.0,,4.0,82,Myntra,4,Unknown,0.0,Mid-Range (2K-5K),0.9,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:7767800198440101852,productid:208929379643241829,headlineOfferDocid:7103818539178464534,imageDocid:7386137900307791821,rds:PC_13412351822396581818|PROD_PC_13412351822396581818,gpcid:13412351822396581818,mid:576462801162422059,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQvW4hBB3NAhGQaKPCD2J56fwv2a1CH7VlqlyEW4xcPW6qBSJserPbzI2vOCNhFNIvSEB70KRPwD4G6h3j1ZQIsTajOvtTu9YZPHbOBiYkQ22qfR4BHWO1Z_A,api
Air Fryer India,Lifelong LLHF25 2.5L 800 Watt Air Fryer,Lifelong,2299.0,,4.1,39,Bigbasket.Com,5,Unknown,0.0,Mid-Range (2K-5K),0.875,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:6403721075039122652,productid:16127410673066749821,headlineOfferDocid:9088576688174477080,imageDocid:14165448171945321658,rds:PC_8195561608813381676|PROD_PC_8195561608813381676,gpcid:8195561608813381676,mid:576462752001814350,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTnd99dUkWVHZLFZ_ZDOZDEWfh1FgZ-2Cy_HaNZ6UxYEjuuy56dnT2B21ynRKB64XHNadnQhLk2dd9k4dOadPAEiYIuN8GyWpAUjSwLpTuk0EbveFtMjVuz,api
Air Fryer India,Prestige Nutrifry Digital Air Fryer,Prestige,3399.0,,4.4,38,Addmecart,6,Unknown,0.0,Mid-Range (2K-5K),0.85,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:1386615334404136554,productid:7443257122163665592,headlineOfferDocid:9105330341804497761,imageDocid:18313230757822519049,rds:PC_14065747890602840882|PROD_PC_14065747890602840882,gpcid:14065747890602840882,mid:576462853410696036,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSF-KKdrtpwroNqIkMULn6Y_sFm5opJVQjeBZldJwglvM2-3z3aDYrddRoz96ORkC6yCTWzZnS8dw8nn3dwUej87bLv7ZMuUwmw2WfdAVs90FSksBFXyEVVe_hu,api
Air Fryer India,Amazon Basics 3.5L Electric Air Fryer,Amazon,2814.0,,4.550000000000001,0,Amazon.In,7,Unknown,0.0,Mid-Range (2K-5K),0.825,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:12349476463376028323,productid:656398527485902115,headlineOfferDocid:15332229022105948885,imageDocid:12704046291099653430,gpcid:8027116860776426072,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTkzhELrDZV4o-1F0PpaMn4buPfyHiX2cPv9gKt5s6Rs8uMejXqgy1xZd9XqwTrB2TZIGWI0GeUkZ6klV400GQeMJx_hF4UYD4j78Q0wMe0jJ4svNejYo46yLLJ,api
Air Fryer India,Faber Air Fryer Oven 25L,Faber,13999.0,,4.550000000000001,0,Faber India,8,Unknown,0.0,Premium (5K-15K),0.8,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:17891410533398019485,productid:7774837925512854365,headlineOfferDocid:6218236982576429216,imageDocid:848389045634920691,gpcid:9883663416649564832,mid:576462790397101187,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSvxDVIovC9ZM4o4nQTS3BTkR0t99a3w7GfxXwr9lPpo_AH2m7a_HKx2VhRMe98rdi3bI8FnI8fNL0oHJGYbd7cED8VNqASpckEN3WfscGZSqPIblvaLMUZLQ,api
Air Fryer India,Judge by Prestige InstaAir Digital Air Fryer,Prestige,2995.0,,4.8,6,Judge By Prestige,9,Unknown,0.0,Mid-Range (2K-5K),0.775,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:10314618084489072526,productid:2910436006226363267,headlineOfferDocid:2888144487400381037,imageDocid:13066560790224985794,rds:PC_12595708403932876201|PROD_PC_12595708403932876201,gpcid:12595708403932876201,mid:576462827949110183,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTChwmzG7nMjJhj2L3_3RP7JTXQWTMEsvNfm-6shZ1Tcnk7PBl_yQq3k2eZhyDHP6do8x3sNRK4FxC4f01UEuUQ7b4Yj0SoCg,api
Air Fryer India,Ninja Combi 14-in-1 Multi-Cooker Air Fryer Oven,Ninja,25999.0,,4.550000000000001,0,Amazon.In,10,Unknown,0.0,High-End (15K-50K),0.75,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:11504925839341958707,productid:2573889758661482019,headlineOfferDocid:3153853016876264752,imageDocid:13570135856323290593,gpcid:17836184022454797596,mid:576462885770712257,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTjuisGIANL2bJoEDRflqhlBkHCfTb82g1TD33DOnTyooUqCw74x1ybKzGUkDQjTkgt8aLOEUAobUbwCDwd1o7OsYCwBBuqP_z2hyvrTJFNBA_GvpJof9UGVQ,api
Air Fryer India,Wonderchef Regalia Digital Air Fryer,Wonderchef,3999.0,,4.550000000000001,0,Reliance Digital,11,Unknown,0.0,Mid-Range (2K-5K),0.725,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:21335600029354538,productid:522885023299438516,headlineOfferDocid:16415292905241400732,imageDocid:2636680791937160861,gpcid:3250874987309348320,mid:576462803325906934,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQJrrS2SpyyLl_xyxVZD7ic_i7oepkZWK115OnDezwLG5CXmxkE5vnCkfp2VfsjGPk9FiGFZIHUkmT5toGjge95aLIDfFs88pZwzfCbZnn6rGc-mXYUS6CI,api
Air Fryer India,Milton Rapid Digital Air Fryer 4.2L 1450W 360° High Speed Air Circulation,MI,3515.0,,4.550000000000001,0,Zepto,12,Unknown,0.0,Mid-Range (2K-5K),0.7,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:9462898257646326079,productid:590811141055342874,headlineOfferDocid:18006666201948668936,imageDocid:4823655858513088452,gpcid:4260778799969376741,mid:576462517363644175,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS3U1XHRXaBSyFzveejy6kIUz5JTCEnDYOxRbGIjlu40MpRxTp-iPEO7zpN85qYA6FhSJ_zRI-14YsIikxTRcS6FEuJFNQp5kk0NW3h0IQofjxaKn9IKdfY,api
Air Fryer India,Philips Air Fryer NA120/00,Philips,3677.0,,4.8,2000,Addmecart,13,Unknown,0.0,Mid-Range (2K-5K),0.675,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:1246505062262467939,productid:7643208804900555043,headlineOfferDocid:10313023251004968083,imageDocid:679420841573059167,rds:PC_17901114010534337438|PROD_PC_17901114010534337438,gpcid:17901114010534337438,mid:576462874924442167,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR2MESSY5eM1BQrktFSf8PbpBcstG6DjMTFsXwwuE6IRvkEC8ttiFYvExdgwFtmFPTQnoSnafgxVNjbB0_Y77tQ2Y6jIjr0jkfoQ9_DmRDZ2wYy9nOle477cA,api
Air Fryer India,Cello Airmate Modular Air Fryer,Cello,5998.0,,4.550000000000001,0,Amazon.In,14,Unknown,0.0,Premium (5K-15K),0.65,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:453267747898356967,productid:6488061050230035302,headlineOfferDocid:12868178306382622225,imageDocid:17419431946718528826,gpcid:12402406442096717944,mid:576462887316254615,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSX-G6u0wdIeXXdlEss7oacNdBAVfTphOcrbppkrvu0FZFuiHvFncHIZcSpJfEbKefhMSBxLq9JUBxvbc5sjmE33nF0x_MHdhfGiXuwk6top2VKgIjUriSFjA,api
Air Fryer India,Digital Air Fryer Oven,Digital,8199.0,,4.7,273,Solara,15,Unknown,0.0,Premium (5K-15K),0.625,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:1811346643708270741,productid:8873093775554575965,headlineOfferDocid:14505419854810474056,imageDocid:14634594494567938791,rds:PC_9449000283851546047|PROD_PC_9449000283851546047,gpcid:9449000283851546047,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTPKBVXj1Ss8Bq6NnV86nXBd96MTsdYSk8rRuk1EA7NUbjqSihCvB9rQREmwHllFa8ZrVhdS9Y45_BBMDf1v2dHgwbPNH6F0nEMPR68iIy1sHXjNzcdQ96EvA,api
Air Fryer India,Croma AO6870 25L Air Fryer,Croma,11499.0,,4.550000000000001,0,Croma,16,Unknown,0.0,Premium (5K-15K),0.6,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:279758425378956882,productid:11415498105559663880,headlineOfferDocid:18390368943156479147,imageDocid:17914965348963476790,gpcid:14756910229728463592,mid:576462869539718494,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRQ-Amxc1Ju4WwzrHbLjbrrvgQVN3W9aXGAlM8iZohQyiwjpFQHwWLyy8mrTGAz1x1urm4jAxkeVfJAiIh0dCW0m6CS-9zfV2fsA7YUL7u9PMgJbyAbKN0cuQ,api
Air Fryer India,"Air fryer Philips NA120/00 Black 1500 W 4,2 L",Philips,4537.0,,4.7,1400,Amazon.In,17,Unknown,0.0,Mid-Range (2K-5K),0.575,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:3228505048634418977,productid:11601258328283118152,headlineOfferDocid:3083122480353596871,imageDocid:9304939729579661385,rds:PC_10436014290970054624|PROD_PC_10436014290970054624,gpcid:10436014290970054624,mid:576462775396131970,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSG5gM4M4Ystts4FBEHwST0r6PK3eluuMMMvJK1NL74Goz-VPG0lE-0yw-pk4tAX3GIjm6yuLlP8d3bv_QalRKaOw23hbWhi5wjMA2Om2WougSVNHaK2N8QLjQ,api
Air Fryer India,Morphy Richards 5L Digital Air Fryer,Morphy,7299.0,,3.5,10,Myntra,18,Unknown,0.0,Premium (5K-15K),0.55,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:15854377668794996070,productid:16086394222824602520,headlineOfferDocid:11071008301815250502,imageDocid:3722993392658335390,rds:PC_14723125567667507883|PROD_PC_14723125567667507883,gpcid:14723125567667507883,mid:576462737720322659,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRIH4sUEF9mg4MmYpBGNlul98dQRIZ_rNMnnWJ6gn3TZ6ktzuGuC27AhAJzfWmyXTAD7v_YqJ0cEjzXcgwkyPbl3iESjUWgK3HPXEuetbeK3c75QKZVOQnVuFk,api
Air Fryer India,Kent Classic Hot Air Fryer 1300W,Kent,3000.0,,5.0,4,Nykaa Fashion,19,Unknown,0.0,Mid-Range (2K-5K),0.525,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:802384229748037260,productid:8728295839204587399,headlineOfferDocid:12493387407754066435,imageDocid:3279462190221767410,rds:PC_8851815094554391557|PROD_PC_8851815094554391557,gpcid:8851815094554391557,mid:576462712641504579,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTU6Qdq9IACoXnp2md7ohL_JMfTSqiCqFgH1Vd5dNta3THZj7oGcF4btxWyMwhVvKe_i8W5ezHNj8EFq6sZtLDsPi2flrRR,api
Air Fryer India,"iBELL 3.2L Air Fryer For Home |800W, Feather Touch Control, 6 Preset Cooking Modes, Adjustable Temperature, One Basket with Steam Rack, Oil-Free",iBELL,2425.0,,4.550000000000001,0,Amazon.In,20,Unknown,0.0,Mid-Range (2K-5K),0.5,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=productid:5123959224422626332,headlineOfferDocid:5123959224422626332,imageDocid:506782348818587623,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRrsY2esOMZbK60Y_WLGXErCG11vdilmXXlqnln5KWAvPyYg-r_HBwFVZ7egO7rsl2w-N2l25Nfn04rbWpO4KQh9Lpn3k2jRtu1tjFoOjERmRhUNQH7Yo5K,api
Air Fryer India,Faber Hot Air Fryer FAF 20L OVEN 2in1 BK Online at Best Price,Faber,10299.0,,4.550000000000001,0,Faber India,21,Unknown,0.0,Premium (5K-15K),0.475,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=productid:10282902616009344450,headlineOfferDocid:10282902616009344450,imageDocid:8294145444289978420,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRL04YvD9aXIRYcXE4WWpxHtOzCoBLflg4qlcxvIyi3d3_aueJNfHk-9xPhYRizLhmc2bVo-5zbM7z3ANf2XvwRFu3wjcAtdkDXXvj-ClaPpwQsRPkTATsjMA,api
Air Fryer India,Fabiano 4 Litres Air Fryer,Fabiano,2949.0,,4.550000000000001,0,Reliance Digital,22,Unknown,0.0,Mid-Range (2K-5K),0.45,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:15800136753585935850,productid:17805775940095346718,headlineOfferDocid:8296718799601981466,imageDocid:2013668155520086188,gpcid:472604548031773423,mid:576462531723586724,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQ7HzwOGitjEy08BEEnyxPk6v61sVujvdU-9gNf5kwt7j5P1oNhchgr_j8l7EZqcXvhR1vDHmjv2-8_B5uytGscGsmi6sd09sZ5UsONPzivEw37FHvP32o0qA,api
Air Fryer India,Prestige Multi-Chef All-in-One Air Fryer,Prestige,6000.0,,4.550000000000001,0,Amazon.In,23,Unknown,0.0,Premium (5K-15K),0.425,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:18331004461094254830,productid:3255279692511625716,headlineOfferDocid:851888466355252579,imageDocid:5665866466116854456,gpcid:8925010663697308559,mid:576462855973145365,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTtyRhAPGWef-3v2yvrMX5rTCHEQwb-OQFFFCss5Ud7SAlXRuY4JT58LQBt8IxL2G_OcnXGcYsI-fq3DQUOo3-zyGgSr9-A9I5DHopm-2f8NLvh3jGdJQSrLA,api
Air Fryer India,NUUK BRĪSK 6.5L Ceramic Air Fryer 100% Toxin-Free ILAG CeramicTech,MI,8999.0,,4.550000000000001,0,Broadway,24,Unknown,0.0,Premium (5K-15K),0.4,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:7891993979481267896,productid:16755855252968822692,headlineOfferDocid:5757715033631093226,imageDocid:10482233028957359026,gpcid:6804299592082870155,mid:576462530722325850,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTlz7pYePHyFAADXv-tvSHLNQGDTfEgQd7EfKYZarUaFr_oHEcwBVQtdRgzgcpa7e52QtnHmHzeT3lyJMtI0C6UnXQRAVjJfHZh4Dxbfxnf97qhk9bE4G4ODg,api
Air Fryer India,Inalsa Tasty Fry DW5.5 Air Fryer,Inalsa,3995.0,,4.550000000000001,0,Neverowned India,25,Unknown,0.0,Mid-Range (2K-5K),0.375,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:1887577906395395086,productid:4362827529165926577,headlineOfferDocid:4867929715455452826,imageDocid:9620773122082194559,gpcid:7142297364798056343,mid:576462771342633563,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR2OCq1X5spcerVVrIiOu-EJf-VKLKnsoEGXb3I5s9vKqXpb5UaSRwrT1JV1zg7KO5zs9feeSNwqH5txATNuPAXf7vP42tI4frdHo3zN-l5BmpVt2ZBoZHMEg,api
Air Fryer India,Havells Prolife Neo Air Fryer,Havells,5989.0,,4.7,7,Amazon.In,26,Unknown,0.0,Premium (5K-15K),0.35,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:421903243134181510,productid:2080955355307634868,headlineOfferDocid:12612657335454776376,imageDocid:11947072304542110106,rds:PC_14954588017766991681|PROD_PC_14954588017766991681,gpcid:1097656734209693766,mid:576462854596329549,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSox03JPNANLwwSf_l0xO2k0uUqarwz7tpzEct47Z6Wwlv8Iy9AuCg0AKkuyqHjwAGljq4PI_md8yEkIlOWAE4X5Ykp5DYE7h7fZxK4OMUqCxZwBvwtBbUMLA,api
Air Fryer India,USHA iChef Smart Air Fryer,USHA,5469.0,,4.550000000000001,0,Croma,27,Unknown,0.0,Premium (5K-15K),0.325,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:6311938500136895054,productid:9712564408794439964,headlineOfferDocid:14124752359148964187,imageDocid:10932748176927722418,gpcid:17548432159038721039,mid:576462882766713568,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTK5Vw3M3BkTmyKYD-YswIYi5ebfNItjUtQ93WYUQ6zXlRXdf0p3x9PJrchjz83VvQjwAqCJZx77JmL4pTi2IEzHuUjRwcXLaH-60Q4h_Gw5HUFtzcVj3PE,api
Air Fryer India,Prestige Crystachef 5.5l 1350w 11 Preset Menu Option,Prestige,5495.0,,4.550000000000001,0,Myntra,28,Unknown,0.0,Premium (5K-15K),0.3,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:15649106250210469011,productid:1056715228299298410,headlineOfferDocid:10785896544869371594,imageDocid:11863395026640416687,gpcid:5638389640717914512,mid:576462889002752009,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQjuuEdh_UmtDqbn0WqF_fRUfIiL__n5VYvue04mlf3c2rb0l7sRcdxo-qLDME6cXA4jPKcJ0etuh5oHeoxKFixbh_eXy2IfNdSz28cMQlP8zA_cIoff_6ekto,api
Air Fryer India,American Micronic AMI-AF1-35CLDx- 3.5 Liters 1500 Watts Imported Air Fryer,MI,6887.0,,4.550000000000001,0,Amazon.In,29,Unknown,0.0,Premium (5K-15K),0.275,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:2513422946420213787,productid:14226297658595016147,headlineOfferDocid:3927034818315783317,imageDocid:7026529523485653668,gpcid:2304363342199507122,mid:576462737764919997,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTB7_ounpfSCe0BpSekKy0ndZalDL__8pAA4cKV8nEob3IEq1KbaAEfSBfO-ghSB-3Bq0nzCW69NY7U05oKrn1Wd26DIe5sL01M_l5CS354u--oVMtDwj_J6Q,api
Air Fryer India,Pigeon Healthifry Digital with 360 High Speed Air Circulation Technology 1200 W with Non-Stick Basket - Green Air Fryer (4.2 L),Pigeon,2999.0,,3.9,322,Addmecart,30,Unknown,0.0,Mid-Range (2K-5K),0.25,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=productid:15620409327859068479,headlineOfferDocid:15620409327859068479,imageDocid:4143971713823014687,rds:PC_15106669795441101067|PROD_PC_15106669795441101067,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT-zjuMIHLqcf_gOmOH-1be2AHpfCVNyRSjmOwkeAqcWB-t-lISTgt_22QjqbSrxvxvVARKhdPGxk5WTLzai3yTj-et9vudBTquXGNuRGihHkobeRlFQ38biw,api
Air Fryer India,Faber 6L 1500W Digital Air Fryer,Faber,4790.0,,4.550000000000001,0,Faber India,31,Unknown,0.0,Mid-Range (2K-5K),0.225,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:5498921431928200229,productid:6155852188117515313,headlineOfferDocid:5472818808498504194,imageDocid:11445898749986619180,gpcid:16042735494203289713,mid:576462771527558434,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRr8VFh1jAtOt6WWs4OoZn5UB0ctHMDM1H3RGG8vvbQmtLQJH-LXn0bZUcCTq9TqNRgMM2BNXFwW7jYzXK_YVIEsbpzjN2tHU66KWCmyUJmuoePXFmRUkTI,api
Air Fryer India,Lifelong Air Fryer Oven 10L,Lifelong,6699.0,,4.550000000000001,0,Amazon.In,32,Unknown,0.0,Premium (5K-15K),0.2,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:3835546656180177380,productid:15379335305446986319,headlineOfferDocid:6713859028311530901,imageDocid:3347374397004020245,gpcid:8257656649329816447,mid:576462888078623493,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcStpWt5KrzYE6vLLc1bAQ9BWim-JUFLmBZaT9XuEauPf7tVWmsw0Bv3JNdgb-gmW7pEKpMFIOTJ7r8P3R_VYaK4MSkFfhKVXaZDDkoAqpJd9yht35U-i9aq,api
Air Fryer India,Crompton Ameo 4.2L Digital Air Fryer,Crompton,4500.0,,4.550000000000001,0,Nandilath G-Mart,33,Unknown,0.0,Mid-Range (2K-5K),0.175,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:3586531321438093996,productid:10955724760191439661,headlineOfferDocid:8806222271275091598,imageDocid:8799377180110256051,gpcid:1140131838316300762,mid:576462888708939051,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSs5tEtB3cChPwHKbOf4JZGhSwvrKjRQdwxo1fbqZwWn3hmSU2psYrdOwYneEALUFgfa0gqFfUNOntGKPhfFLTEOa_HEMaJ9dw4SLlBlyKEdcfTEerRm8vOug,api
Air Fryer India,Bergner MasterPro Air Fryer,Bergner,7119.0,,4.550000000000001,0,Tata Cliq - Fashion,34,Unknown,0.0,Premium (5K-15K),0.15,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:18141342556033579634,productid:7928104785284044498,headlineOfferDocid:10055556332270984779,imageDocid:17571304716474394110,gpcid:12292560066516632731,mid:576462757276206981,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSolbgg678VGYaiiOru7t-qcCg2K_dQ7mNdXXpM2oEprasKZGSWwG6J_L8kpp1jw2Y0x28Zq9l0R0ys30312eIyUJArhkdnlpYqYWjpVKk8VvTA17iwcnKeDQ,api
Air Fryer India,Pigeon 4.2L Digital Air Fryer,Pigeon,3429.0,,4.550000000000001,0,Amazon.In,35,Unknown,0.0,Mid-Range (2K-5K),0.125,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:9917721154546136318,productid:6346209067174617246,headlineOfferDocid:3234593960189322883,imageDocid:10628076336161957932,gpcid:16291538156532940250,mid:576462891340274679,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRV7Snf7HEI4Dr8pzf3u8l4gblC5rCVPMqlNy9uikQkelxNCIhfQzPNWy-fzh2_ROycbc44D1P0cQvPyQlSWU5PFxGVBjgPyllG6rDPnnvApJxIKJqeWCKVdA,api
Air Fryer India,Wonderchef Neo Pro Digital Air Fryer,Wonderchef,4399.0,,4.550000000000001,0,Myntra,36,Unknown,0.0,Mid-Range (2K-5K),0.1,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=catalogid:10335058763319522486,productid:3608751618354182134,headlineOfferDocid:9881466270716314655,imageDocid:1452253609760818497,gpcid:3186016286012801087,mid:576462843067474475,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR9QSgbpDPRtZtqdkD92UzsnB_GIuFr0aiLvsNpH_yL0JkrssoxNH3Nk_ltdDJG3fCMUkc6hHZdzIbpZ3TZtqmX3Bz1auXaVVwenwT0pZ5CRfVorrSKmAfIPU0,api
Air Fryer India,"Cellecor Aurifry Air Fryer For Home Up to 90 Percent Less Oil Consumption Air Fryer, Touch Control, Non-Stick Basket, 8 Pre-Set Menu, 1500W Powerful",Cellecor,2999.0,,4.550000000000001,0,JioMart,37,Unknown,0.0,Mid-Range (2K-5K),0.075,"https://www.google.com/search?ibp=oshop&q=Air Fryer India&prds=productid:9606632362466150303,headlineOfferDocid:9606632362466150303,imageDocid:6559321165977123584,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTcAjOltdef4jj-Wnd940xo_QE6JgBiywBU-nXGsP7RkcKR8EL9irSU11x-M0wlwlJsyuN2eaWjg3mZaZEZsQvj8eQJBUk3AKLi9jZTRcs,api
